/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Dataset: cora-full | #Nodes: 18800 | #Edges: 144170 | #Classes: 70 |#Features: 8710
Epoch 00103 | Loss(train) 2.5124 | Acc(train) 0.4226 | Acc(val) 0.5676 |
Epoch 00104 | Loss(train) 2.4805 | Acc(train) 0.4261 | Acc(val) 0.5676 |
Epoch 00105 | Loss(train) 2.5058 | Acc(train) 0.4221 | Acc(val) 0.5691 |
Epoch 00106 | Loss(train) 2.4862 | Acc(train) 0.4170 | Acc(val) 0.5718 |*
Epoch 00107 | Loss(train) 2.4867 | Acc(train) 0.4274 | Acc(val) 0.5761 |*
Epoch 00108 | Loss(train) 2.5214 | Acc(train) 0.4181 | Acc(val) 0.5755 |
Epoch 00109 | Loss(train) 2.5122 | Acc(train) 0.4205 | Acc(val) 0.5793 |*
Epoch 00110 | Loss(train) 2.5258 | Acc(train) 0.4277 | Acc(val) 0.5723 |
Epoch 00111 | Loss(train) 2.5000 | Acc(train) 0.4231 | Acc(val) 0.5665 |
Epoch 00112 | Loss(train) 2.5078 | Acc(train) 0.4277 | Acc(val) 0.5660 |
Epoch 00113 | Loss(train) 2.4912 | Acc(train) 0.4314 | Acc(val) 0.5670 |
Epoch 00114 | Loss(train) 2.5085 | Acc(train) 0.4213 | Acc(val) 0.5665 |
Epoch 00115 | Loss(train) 2.4919 | Acc(train) 0.4319 | Acc(val) 0.5654 |
Epoch 00116 | Loss(train) 2.5215 | Acc(train) 0.4152 | Acc(val) 0.5665 |
Epoch 00117 | Loss(train) 2.4769 | Acc(train) 0.4279 | Acc(val) 0.5681 |
Epoch 00118 | Loss(train) 2.5169 | Acc(train) 0.4205 | Acc(val) 0.5713 |
Epoch 00119 | Loss(train) 2.4846 | Acc(train) 0.4306 | Acc(val) 0.5729 |
Epoch 00120 | Loss(train) 2.5175 | Acc(train) 0.4223 | Acc(val) 0.5750 |
Epoch 00121 | Loss(train) 2.5200 | Acc(train) 0.4250 | Acc(val) 0.5755 |
Epoch 00122 | Loss(train) 2.4951 | Acc(train) 0.4226 | Acc(val) 0.5707 |
Epoch 00123 | Loss(train) 2.4869 | Acc(train) 0.4319 | Acc(val) 0.5676 |
Epoch 00124 | Loss(train) 2.5059 | Acc(train) 0.4191 | Acc(val) 0.5622 |
Epoch 00125 | Loss(train) 2.4891 | Acc(train) 0.4215 | Acc(val) 0.5601 |
Epoch 00126 | Loss(train) 2.4782 | Acc(train) 0.4271 | Acc(val) 0.5617 |
Epoch 00127 | Loss(train) 2.4923 | Acc(train) 0.4255 | Acc(val) 0.5660 |
Epoch 00128 | Loss(train) 2.5106 | Acc(train) 0.4162 | Acc(val) 0.5676 |
Epoch 00129 | Loss(train) 2.4898 | Acc(train) 0.4309 | Acc(val) 0.5649 |
Epoch 00130 | Loss(train) 2.5169 | Acc(train) 0.4303 | Acc(val) 0.5644 |
Epoch 00131 | Loss(train) 2.5155 | Acc(train) 0.4181 | Acc(val) 0.5644 |
Epoch 00132 | Loss(train) 2.5123 | Acc(train) 0.4186 | Acc(val) 0.5617 |
Epoch 00133 | Loss(train) 2.4661 | Acc(train) 0.4338 | Acc(val) 0.5622 |
Epoch 00134 | Loss(train) 2.5317 | Acc(train) 0.4077 | Acc(val) 0.5660 |
Epoch 00135 | Loss(train) 2.4846 | Acc(train) 0.4311 | Acc(val) 0.5691 |
Epoch 00136 | Loss(train) 2.5186 | Acc(train) 0.4322 | Acc(val) 0.5660 |
Epoch 00137 | Loss(train) 2.4930 | Acc(train) 0.4282 | Acc(val) 0.5665 |
Epoch 00138 | Loss(train) 2.5191 | Acc(train) 0.4293 | Acc(val) 0.5654 |
Epoch 00139 | Loss(train) 2.5023 | Acc(train) 0.4149 | Acc(val) 0.5654 |
Epoch 00140 | Loss(train) 2.5171 | Acc(train) 0.4250 | Acc(val) 0.5644 |
Epoch 00141 | Loss(train) 2.4636 | Acc(train) 0.4348 | Acc(val) 0.5633 |
Epoch 00142 | Loss(train) 2.4653 | Acc(train) 0.4383 | Acc(val) 0.5644 |
Epoch 00143 | Loss(train) 2.5133 | Acc(train) 0.4207 | Acc(val) 0.5622 |
Epoch 00144 | Loss(train) 2.4996 | Acc(train) 0.4205 | Acc(val) 0.5633 |
Epoch 00145 | Loss(train) 2.4628 | Acc(train) 0.4359 | Acc(val) 0.5622 |
Epoch 00146 | Loss(train) 2.5134 | Acc(train) 0.4184 | Acc(val) 0.5670 |
Epoch 00147 | Loss(train) 2.5005 | Acc(train) 0.4332 | Acc(val) 0.5707 |
Epoch 00148 | Loss(train) 2.5030 | Acc(train) 0.4199 | Acc(val) 0.5660 |
Epoch 00149 | Loss(train) 2.4581 | Acc(train) 0.4303 | Acc(val) 0.5649 |
Epoch 00150 | Loss(train) 2.4710 | Acc(train) 0.4324 | Acc(val) 0.5633 |
Epoch 00151 | Loss(train) 2.5055 | Acc(train) 0.4152 | Acc(val) 0.5633 |
Epoch 00152 | Loss(train) 2.4892 | Acc(train) 0.4271 | Acc(val) 0.5628 |
Epoch 00153 | Loss(train) 2.4830 | Acc(train) 0.4210 | Acc(val) 0.5633 |
Epoch 00154 | Loss(train) 2.4874 | Acc(train) 0.4237 | Acc(val) 0.5644 |
Epoch 00155 | Loss(train) 2.4621 | Acc(train) 0.4386 | Acc(val) 0.5654 |
Epoch 00156 | Loss(train) 2.4822 | Acc(train) 0.4245 | Acc(val) 0.5691 |
Epoch 00157 | Loss(train) 2.4767 | Acc(train) 0.4335 | Acc(val) 0.5713 |
Epoch 00158 | Loss(train) 2.4818 | Acc(train) 0.4364 | Acc(val) 0.5723 |
Early stopping at epoch 158
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.5}, gnn={'type': 'gat', 'num_layer': 2, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 714.21 MB
GPU Memory Reserved: 2060.00 MB
Exp 6/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2483 | Acc(train) 0.0120 | Acc(val) 0.0729 |*
Epoch 00002 | Loss(train) 4.2085 | Acc(train) 0.0939 | Acc(val) 0.0989 |*
Epoch 00003 | Loss(train) 4.1562 | Acc(train) 0.1199 | Acc(val) 0.1037 |*
Epoch 00004 | Loss(train) 4.0894 | Acc(train) 0.1173 | Acc(val) 0.1117 |*
Epoch 00005 | Loss(train) 4.0067 | Acc(train) 0.1258 | Acc(val) 0.1128 |*
Epoch 00006 | Loss(train) 3.9322 | Acc(train) 0.1186 | Acc(val) 0.1133 |*
Epoch 00007 | Loss(train) 3.8728 | Acc(train) 0.1146 | Acc(val) 0.1213 |*
Epoch 00008 | Loss(train) 3.8145 | Acc(train) 0.1234 | Acc(val) 0.1426 |*
Epoch 00009 | Loss(train) 3.7761 | Acc(train) 0.1367 | Acc(val) 0.1612 |*
Epoch 00010 | Loss(train) 3.7138 | Acc(train) 0.1561 | Acc(val) 0.1899 |*
Epoch 00011 | Loss(train) 3.6397 | Acc(train) 0.1816 | Acc(val) 0.2202 |*
Epoch 00012 | Loss(train) 3.5564 | Acc(train) 0.2133 | Acc(val) 0.2537 |*
Epoch 00013 | Loss(train) 3.5109 | Acc(train) 0.2335 | Acc(val) 0.2989 |*
Epoch 00014 | Loss(train) 3.4223 | Acc(train) 0.2689 | Acc(val) 0.3399 |*
Epoch 00015 | Loss(train) 3.3677 | Acc(train) 0.2811 | Acc(val) 0.3761 |*
Epoch 00016 | Loss(train) 3.3400 | Acc(train) 0.2899 | Acc(val) 0.3968 |*
Epoch 00017 | Loss(train) 3.2892 | Acc(train) 0.3016 | Acc(val) 0.4122 |*
Epoch 00018 | Loss(train) 3.2168 | Acc(train) 0.3106 | Acc(val) 0.4197 |*
Epoch 00019 | Loss(train) 3.1512 | Acc(train) 0.3170 | Acc(val) 0.4181 |
Epoch 00020 | Loss(train) 3.1136 | Acc(train) 0.3165 | Acc(val) 0.4191 |
Epoch 00021 | Loss(train) 3.1244 | Acc(train) 0.2973 | Acc(val) 0.4202 |*
Epoch 00022 | Loss(train) 3.0389 | Acc(train) 0.3207 | Acc(val) 0.4234 |*
Epoch 00023 | Loss(train) 3.0017 | Acc(train) 0.3218 | Acc(val) 0.4282 |*
Epoch 00024 | Loss(train) 2.9630 | Acc(train) 0.3255 | Acc(val) 0.4314 |*
Epoch 00025 | Loss(train) 2.9374 | Acc(train) 0.3362 | Acc(val) 0.4404 |*
Epoch 00026 | Loss(train) 2.9130 | Acc(train) 0.3255 | Acc(val) 0.4500 |*
Epoch 00027 | Loss(train) 2.8744 | Acc(train) 0.3495 | Acc(val) 0.4628 |*
Epoch 00028 | Loss(train) 2.8269 | Acc(train) 0.3548 | Acc(val) 0.4729 |*
Epoch 00029 | Loss(train) 2.8315 | Acc(train) 0.3407 | Acc(val) 0.4814 |*
Epoch 00030 | Loss(train) 2.8253 | Acc(train) 0.3500 | Acc(val) 0.4883 |*
Epoch 00031 | Loss(train) 2.8059 | Acc(train) 0.3463 | Acc(val) 0.4915 |*
Epoch 00032 | Loss(train) 2.7745 | Acc(train) 0.3644 | Acc(val) 0.4979 |*
Epoch 00033 | Loss(train) 2.7958 | Acc(train) 0.3497 | Acc(val) 0.5005 |*
Epoch 00034 | Loss(train) 2.7590 | Acc(train) 0.3577 | Acc(val) 0.5000 |
Epoch 00035 | Loss(train) 2.7199 | Acc(train) 0.3803 | Acc(val) 0.4963 |
Epoch 00036 | Loss(train) 2.6943 | Acc(train) 0.3723 | Acc(val) 0.4957 |
Epoch 00037 | Loss(train) 2.7132 | Acc(train) 0.3662 | Acc(val) 0.4979 |
Epoch 00038 | Loss(train) 2.6777 | Acc(train) 0.3867 | Acc(val) 0.5000 |
Epoch 00039 | Loss(train) 2.6857 | Acc(train) 0.3763 | Acc(val) 0.5011 |*
Epoch 00040 | Loss(train) 2.7017 | Acc(train) 0.3737 | Acc(val) 0.5117 |*
Epoch 00041 | Loss(train) 2.6676 | Acc(train) 0.3806 | Acc(val) 0.5191 |*
Epoch 00042 | Loss(train) 2.6818 | Acc(train) 0.3862 | Acc(val) 0.5223 |*
Epoch 00043 | Loss(train) 2.6486 | Acc(train) 0.3827 | Acc(val) 0.5282 |*
Epoch 00044 | Loss(train) 2.6570 | Acc(train) 0.3902 | Acc(val) 0.5309 |*
Epoch 00045 | Loss(train) 2.6209 | Acc(train) 0.3984 | Acc(val) 0.5303 |
Epoch 00046 | Loss(train) 2.6192 | Acc(train) 0.3939 | Acc(val) 0.5293 |
Epoch 00047 | Loss(train) 2.6411 | Acc(train) 0.3899 | Acc(val) 0.5287 |
Epoch 00048 | Loss(train) 2.6345 | Acc(train) 0.3944 | Acc(val) 0.5266 |
Epoch 00049 | Loss(train) 2.6298 | Acc(train) 0.3806 | Acc(val) 0.5282 |
Epoch 00050 | Loss(train) 2.6522 | Acc(train) 0.3846 | Acc(val) 0.5324 |*
Epoch 00051 | Loss(train) 2.5999 | Acc(train) 0.3928 | Acc(val) 0.5383 |*
Epoch 00052 | Loss(train) 2.6138 | Acc(train) 0.4003 | Acc(val) 0.5394 |*
Epoch 00053 | Loss(train) 2.5854 | Acc(train) 0.4096 | Acc(val) 0.5447 |*
Epoch 00054 | Loss(train) 2.5866 | Acc(train) 0.4013 | Acc(val) 0.5500 |*
Epoch 00055 | Loss(train) 2.5522 | Acc(train) 0.4069 | Acc(val) 0.5505 |*
Epoch 00056 | Loss(train) 2.5867 | Acc(train) 0.4000 | Acc(val) 0.5473 |
Epoch 00057 | Loss(train) 2.5881 | Acc(train) 0.3960 | Acc(val) 0.5479 |
Epoch 00058 | Loss(train) 2.5855 | Acc(train) 0.4027 | Acc(val) 0.5505 |
Epoch 00059 | Loss(train) 2.5909 | Acc(train) 0.4037 | Acc(val) 0.5521 |*
Epoch 00060 | Loss(train) 2.5976 | Acc(train) 0.3912 | Acc(val) 0.5574 |*
Epoch 00061 | Loss(train) 2.5628 | Acc(train) 0.4098 | Acc(val) 0.5590 |*
Epoch 00062 | Loss(train) 2.5812 | Acc(train) 0.4082 | Acc(val) 0.5574 |
Epoch 00063 | Loss(train) 2.5452 | Acc(train) 0.4197 | Acc(val) 0.5590 |
Epoch 00064 | Loss(train) 2.5619 | Acc(train) 0.4072 | Acc(val) 0.5580 |
Epoch 00065 | Loss(train) 2.5234 | Acc(train) 0.4210 | Acc(val) 0.5521 |
Epoch 00066 | Loss(train) 2.5343 | Acc(train) 0.4112 | Acc(val) 0.5500 |
Epoch 00067 | Loss(train) 2.5423 | Acc(train) 0.4066 | Acc(val) 0.5489 |
Epoch 00068 | Loss(train) 2.5477 | Acc(train) 0.4093 | Acc(val) 0.5495 |
Epoch 00069 | Loss(train) 2.5582 | Acc(train) 0.4053 | Acc(val) 0.5473 |
Epoch 00070 | Loss(train) 2.5275 | Acc(train) 0.4197 | Acc(val) 0.5479 |
Epoch 00071 | Loss(train) 2.5468 | Acc(train) 0.4154 | Acc(val) 0.5537 |
Epoch 00072 | Loss(train) 2.5847 | Acc(train) 0.3957 | Acc(val) 0.5511 |
Epoch 00073 | Loss(train) 2.5402 | Acc(train) 0.4109 | Acc(val) 0.5516 |
Epoch 00074 | Loss(train) 2.5483 | Acc(train) 0.4125 | Acc(val) 0.5527 |
Epoch 00075 | Loss(train) 2.5236 | Acc(train) 0.4149 | Acc(val) 0.5527 |
Epoch 00076 | Loss(train) 2.5096 | Acc(train) 0.4213 | Acc(val) 0.5457 |
Epoch 00077 | Loss(train) 2.5289 | Acc(train) 0.4130 | Acc(val) 0.5447 |
Epoch 00078 | Loss(train) 2.4938 | Acc(train) 0.4168 | Acc(val) 0.5484 |
Epoch 00079 | Loss(train) 2.5103 | Acc(train) 0.4146 | Acc(val) 0.5489 |
Epoch 00080 | Loss(train) 2.5378 | Acc(train) 0.4074 | Acc(val) 0.5457 |
Epoch 00081 | Loss(train) 2.5270 | Acc(train) 0.4247 | Acc(val) 0.5484 |
Epoch 00082 | Loss(train) 2.5320 | Acc(train) 0.4207 | Acc(val) 0.5495 |
Epoch 00083 | Loss(train) 2.5435 | Acc(train) 0.4101 | Acc(val) 0.5527 |
Epoch 00084 | Loss(train) 2.5208 | Acc(train) 0.4202 | Acc(val) 0.5543 |
Epoch 00085 | Loss(train) 2.5322 | Acc(train) 0.4173 | Acc(val) 0.5564 |
Epoch 00086 | Loss(train) 2.5149 | Acc(train) 0.4277 | Acc(val) 0.5521 |
Epoch 00087 | Loss(train) 2.5152 | Acc(train) 0.4149 | Acc(val) 0.5548 |
Epoch 00088 | Loss(train) 2.5340 | Acc(train) 0.4234 | Acc(val) 0.5559 |
Epoch 00089 | Loss(train) 2.5321 | Acc(train) 0.4178 | Acc(val) 0.5537 |
Epoch 00090 | Loss(train) 2.4908 | Acc(train) 0.4309 | Acc(val) 0.5585 |
Epoch 00091 | Loss(train) 2.5019 | Acc(train) 0.4274 | Acc(val) 0.5622 |*
Epoch 00092 | Loss(train) 2.5135 | Acc(train) 0.4239 | Acc(val) 0.5612 |
Epoch 00093 | Loss(train) 2.5010 | Acc(train) 0.4221 | Acc(val) 0.5617 |
Epoch 00094 | Loss(train) 2.5146 | Acc(train) 0.4144 | Acc(val) 0.5569 |
Epoch 00095 | Loss(train) 2.5076 | Acc(train) 0.4184 | Acc(val) 0.5553 |
Epoch 00096 | Loss(train) 2.5266 | Acc(train) 0.4184 | Acc(val) 0.5548 |
Epoch 00097 | Loss(train) 2.5221 | Acc(train) 0.4181 | Acc(val) 0.5590 |
Epoch 00098 | Loss(train) 2.5136 | Acc(train) 0.4154 | Acc(val) 0.5660 |*
Epoch 00099 | Loss(train) 2.4814 | Acc(train) 0.4335 | Acc(val) 0.5681 |*
Epoch 00100 | Loss(train) 2.4831 | Acc(train) 0.4245 | Acc(val) 0.5713 |*
Epoch 00101 | Loss(train) 2.5213 | Acc(train) 0.4237 | Acc(val) 0.5739 |*
Epoch 00102 | Loss(train) 2.4857 | Acc(train) 0.4261 | Acc(val) 0.5739 |
Epoch 00103 | Loss(train) 2.5332 | Acc(train) 0.4247 | Acc(val) 0.5697 |
Epoch 00104 | Loss(train) 2.5114 | Acc(train) 0.4298 | Acc(val) 0.5676 |
Epoch 00105 | Loss(train) 2.5362 | Acc(train) 0.4199 | Acc(val) 0.5665 |
Epoch 00106 | Loss(train) 2.4782 | Acc(train) 0.4460 | Acc(val) 0.5622 |
Epoch 00107 | Loss(train) 2.5047 | Acc(train) 0.4242 | Acc(val) 0.5617 |
Epoch 00108 | Loss(train) 2.4862 | Acc(train) 0.4221 | Acc(val) 0.5596 |
Epoch 00109 | Loss(train) 2.5142 | Acc(train) 0.4144 | Acc(val) 0.5569 |
Epoch 00110 | Loss(train) 2.4782 | Acc(train) 0.4263 | Acc(val) 0.5596 |
Epoch 00111 | Loss(train) 2.5005 | Acc(train) 0.4303 | Acc(val) 0.5644 |
Epoch 00112 | Loss(train) 2.5181 | Acc(train) 0.4261 | Acc(val) 0.5718 |
Epoch 00113 | Loss(train) 2.4680 | Acc(train) 0.4229 | Acc(val) 0.5729 |
Epoch 00114 | Loss(train) 2.5291 | Acc(train) 0.4258 | Acc(val) 0.5702 |
Epoch 00115 | Loss(train) 2.5086 | Acc(train) 0.4295 | Acc(val) 0.5702 |
Epoch 00116 | Loss(train) 2.5110 | Acc(train) 0.4338 | Acc(val) 0.5649 |
Epoch 00117 | Loss(train) 2.4852 | Acc(train) 0.4324 | Acc(val) 0.5612 |
Epoch 00118 | Loss(train) 2.4835 | Acc(train) 0.4245 | Acc(val) 0.5580 |
Epoch 00119 | Loss(train) 2.5002 | Acc(train) 0.4152 | Acc(val) 0.5585 |
Epoch 00120 | Loss(train) 2.5162 | Acc(train) 0.4223 | Acc(val) 0.5628 |
Epoch 00121 | Loss(train) 2.5079 | Acc(train) 0.4184 | Acc(val) 0.5691 |
Epoch 00122 | Loss(train) 2.4994 | Acc(train) 0.4239 | Acc(val) 0.5739 |
Epoch 00123 | Loss(train) 2.4948 | Acc(train) 0.4215 | Acc(val) 0.5750 |*
Epoch 00124 | Loss(train) 2.4652 | Acc(train) 0.4309 | Acc(val) 0.5697 |
Epoch 00125 | Loss(train) 2.5308 | Acc(train) 0.4176 | Acc(val) 0.5691 |
Epoch 00126 | Loss(train) 2.5045 | Acc(train) 0.4178 | Acc(val) 0.5676 |
Epoch 00127 | Loss(train) 2.5116 | Acc(train) 0.4263 | Acc(val) 0.5638 |
Epoch 00128 | Loss(train) 2.5151 | Acc(train) 0.4218 | Acc(val) 0.5628 |
Epoch 00129 | Loss(train) 2.4933 | Acc(train) 0.4221 | Acc(val) 0.5622 |
Epoch 00130 | Loss(train) 2.5005 | Acc(train) 0.4293 | Acc(val) 0.5617 |
Epoch 00131 | Loss(train) 2.4853 | Acc(train) 0.4298 | Acc(val) 0.5654 |
Epoch 00132 | Loss(train) 2.5004 | Acc(train) 0.4210 | Acc(val) 0.5676 |
Epoch 00133 | Loss(train) 2.5083 | Acc(train) 0.4250 | Acc(val) 0.5702 |
Epoch 00134 | Loss(train) 2.5004 | Acc(train) 0.4199 | Acc(val) 0.5729 |
Epoch 00135 | Loss(train) 2.4893 | Acc(train) 0.4364 | Acc(val) 0.5713 |
Epoch 00136 | Loss(train) 2.4928 | Acc(train) 0.4298 | Acc(val) 0.5713 |
Epoch 00137 | Loss(train) 2.5314 | Acc(train) 0.4223 | Acc(val) 0.5702 |
Epoch 00138 | Loss(train) 2.4928 | Acc(train) 0.4271 | Acc(val) 0.5729 |
Epoch 00139 | Loss(train) 2.5184 | Acc(train) 0.4207 | Acc(val) 0.5681 |
Epoch 00140 | Loss(train) 2.4965 | Acc(train) 0.4186 | Acc(val) 0.5617 |
Epoch 00141 | Loss(train) 2.4886 | Acc(train) 0.4173 | Acc(val) 0.5649 |
Epoch 00142 | Loss(train) 2.4977 | Acc(train) 0.4234 | Acc(val) 0.5654 |
Epoch 00143 | Loss(train) 2.4980 | Acc(train) 0.4215 | Acc(val) 0.5686 |
Epoch 00144 | Loss(train) 2.4776 | Acc(train) 0.4218 | Acc(val) 0.5707 |
Epoch 00145 | Loss(train) 2.5299 | Acc(train) 0.4191 | Acc(val) 0.5782 |*
Epoch 00146 | Loss(train) 2.4806 | Acc(train) 0.4346 | Acc(val) 0.5750 |
Epoch 00147 | Loss(train) 2.4991 | Acc(train) 0.4189 | Acc(val) 0.5729 |
Epoch 00148 | Loss(train) 2.4982 | Acc(train) 0.4263 | Acc(val) 0.5713 |
Epoch 00149 | Loss(train) 2.5125 | Acc(train) 0.4298 | Acc(val) 0.5649 |
Epoch 00150 | Loss(train) 2.4836 | Acc(train) 0.4311 | Acc(val) 0.5660 |
Epoch 00151 | Loss(train) 2.5055 | Acc(train) 0.4152 | Acc(val) 0.5644 |
Epoch 00152 | Loss(train) 2.5167 | Acc(train) 0.4082 | Acc(val) 0.5654 |
Epoch 00153 | Loss(train) 2.5043 | Acc(train) 0.4215 | Acc(val) 0.5622 |
Epoch 00154 | Loss(train) 2.4972 | Acc(train) 0.4207 | Acc(val) 0.5665 |
Epoch 00155 | Loss(train) 2.4875 | Acc(train) 0.4301 | Acc(val) 0.5670 |
Epoch 00156 | Loss(train) 2.4978 | Acc(train) 0.4186 | Acc(val) 0.5761 |
Epoch 00157 | Loss(train) 2.5259 | Acc(train) 0.4168 | Acc(val) 0.5766 |
Epoch 00158 | Loss(train) 2.4940 | Acc(train) 0.4184 | Acc(val) 0.5739 |
Epoch 00159 | Loss(train) 2.4854 | Acc(train) 0.4335 | Acc(val) 0.5686 |
Epoch 00160 | Loss(train) 2.4670 | Acc(train) 0.4404 | Acc(val) 0.5622 |
Epoch 00161 | Loss(train) 2.4684 | Acc(train) 0.4399 | Acc(val) 0.5660 |
Epoch 00162 | Loss(train) 2.4886 | Acc(train) 0.4298 | Acc(val) 0.5628 |
Epoch 00163 | Loss(train) 2.5265 | Acc(train) 0.4080 | Acc(val) 0.5601 |
Epoch 00164 | Loss(train) 2.4994 | Acc(train) 0.4245 | Acc(val) 0.5617 |
Epoch 00165 | Loss(train) 2.4713 | Acc(train) 0.4322 | Acc(val) 0.5676 |
Epoch 00166 | Loss(train) 2.5037 | Acc(train) 0.4261 | Acc(val) 0.5670 |
Epoch 00167 | Loss(train) 2.5441 | Acc(train) 0.4165 | Acc(val) 0.5676 |
Epoch 00168 | Loss(train) 2.4951 | Acc(train) 0.4378 | Acc(val) 0.5665 |
Epoch 00169 | Loss(train) 2.4891 | Acc(train) 0.4258 | Acc(val) 0.5697 |
Epoch 00170 | Loss(train) 2.4707 | Acc(train) 0.4343 | Acc(val) 0.5713 |
Epoch 00171 | Loss(train) 2.4683 | Acc(train) 0.4258 | Acc(val) 0.5697 |
Epoch 00172 | Loss(train) 2.4795 | Acc(train) 0.4202 | Acc(val) 0.5660 |
Epoch 00173 | Loss(train) 2.5085 | Acc(train) 0.4176 | Acc(val) 0.5638 |
Epoch 00174 | Loss(train) 2.4850 | Acc(train) 0.4285 | Acc(val) 0.5670 |
Epoch 00175 | Loss(train) 2.4386 | Acc(train) 0.4410 | Acc(val) 0.5691 |
Epoch 00176 | Loss(train) 2.4924 | Acc(train) 0.4255 | Acc(val) 0.5702 |
Epoch 00177 | Loss(train) 2.4846 | Acc(train) 0.4154 | Acc(val) 0.5697 |
Epoch 00178 | Loss(train) 2.4848 | Acc(train) 0.4346 | Acc(val) 0.5691 |
Epoch 00179 | Loss(train) 2.4981 | Acc(train) 0.4261 | Acc(val) 0.5734 |
Epoch 00180 | Loss(train) 2.4559 | Acc(train) 0.4370 | Acc(val) 0.5755 |
Epoch 00181 | Loss(train) 2.4605 | Acc(train) 0.4319 | Acc(val) 0.5755 |
Epoch 00182 | Loss(train) 2.4627 | Acc(train) 0.4295 | Acc(val) 0.5787 |*
Epoch 00183 | Loss(train) 2.4828 | Acc(train) 0.4380 | Acc(val) 0.5745 |
Epoch 00184 | Loss(train) 2.4741 | Acc(train) 0.4340 | Acc(val) 0.5723 |
Epoch 00185 | Loss(train) 2.4859 | Acc(train) 0.4274 | Acc(val) 0.5718 |
Epoch 00186 | Loss(train) 2.5118 | Acc(train) 0.4332 | Acc(val) 0.5686 |
Epoch 00187 | Loss(train) 2.4986 | Acc(train) 0.4157 | Acc(val) 0.5702 |
Epoch 00188 | Loss(train) 2.4916 | Acc(train) 0.4218 | Acc(val) 0.5686 |
Epoch 00189 | Loss(train) 2.5132 | Acc(train) 0.4133 | Acc(val) 0.5761 |
Epoch 00190 | Loss(train) 2.4477 | Acc(train) 0.4441 | Acc(val) 0.5761 |
Epoch 00191 | Loss(train) 2.4892 | Acc(train) 0.4396 | Acc(val) 0.5766 |
Epoch 00192 | Loss(train) 2.5096 | Acc(train) 0.4210 | Acc(val) 0.5771 |
Epoch 00193 | Loss(train) 2.5001 | Acc(train) 0.4324 | Acc(val) 0.5750 |
Epoch 00194 | Loss(train) 2.5038 | Acc(train) 0.4277 | Acc(val) 0.5761 |
Epoch 00195 | Loss(train) 2.4649 | Acc(train) 0.4460 | Acc(val) 0.5739 |
Epoch 00196 | Loss(train) 2.5102 | Acc(train) 0.4191 | Acc(val) 0.5697 |
Epoch 00197 | Loss(train) 2.5015 | Acc(train) 0.4215 | Acc(val) 0.5718 |
Epoch 00198 | Loss(train) 2.4947 | Acc(train) 0.4293 | Acc(val) 0.5745 |
Epoch 00199 | Loss(train) 2.5209 | Acc(train) 0.4285 | Acc(val) 0.5771 |
Epoch 00200 | Loss(train) 2.4657 | Acc(train) 0.4327 | Acc(val) 0.5793 |*
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.5}, gnn={'type': 'gat', 'num_layer': 2, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 713.53 MB
GPU Memory Reserved: 2060.00 MB
Exp 7/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2535 | Acc(train) 0.0106 | Acc(val) 0.0761 |*
Epoch 00002 | Loss(train) 4.2106 | Acc(train) 0.0758 | Acc(val) 0.1660 |*
Epoch 00003 | Loss(train) 4.1558 | Acc(train) 0.1551 | Acc(val) 0.2160 |*
Epoch 00004 | Loss(train) 4.0860 | Acc(train) 0.1809 | Acc(val) 0.2266 |*
Epoch 00005 | Loss(train) 3.9997 | Acc(train) 0.1835 | Acc(val) 0.2191 |
Epoch 00006 | Loss(train) 3.9213 | Acc(train) 0.1723 | Acc(val) 0.2048 |
Epoch 00007 | Loss(train) 3.8620 | Acc(train) 0.1652 | Acc(val) 0.1926 |
Epoch 00008 | Loss(train) 3.8009 | Acc(train) 0.1617 | Acc(val) 0.1809 |
Epoch 00009 | Loss(train) 3.7548 | Acc(train) 0.1545 | Acc(val) 0.1777 |
Epoch 00010 | Loss(train) 3.6834 | Acc(train) 0.1636 | Acc(val) 0.1920 |
Epoch 00011 | Loss(train) 3.6214 | Acc(train) 0.1755 | Acc(val) 0.2186 |
