/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
/root/WATS/model/calibrator.py:322: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at ../torch/csrc/utils/tensor_new.cpp:274.)
  torch.tensor([L.row, L.col]),
Debug: Dataset cora-full train_idx: 2820, val_idx: 940, test_idx: 15040
Debug: Dataset cora-full train_idx: 10, val_idx: 10, test_idx: 10
Dataset: cora-full | #Nodes: 18800 | #Edges: 144170 | #Classes: 70 |#Features: 8710
Epoch 00072 | Loss(train) 3.5816 | Acc(train) 0.1007 | Acc(val) 0.0968 |
Epoch 00073 | Loss(train) 3.5967 | Acc(train) 0.1011 | Acc(val) 0.0968 |
Epoch 00074 | Loss(train) 3.7446 | Acc(train) 0.1000 | Acc(val) 0.0979 |
Epoch 00075 | Loss(train) 3.5991 | Acc(train) 0.1078 | Acc(val) 0.1138 |*
Epoch 00076 | Loss(train) 3.5905 | Acc(train) 0.1099 | Acc(val) 0.1287 |*
Epoch 00077 | Loss(train) 3.5997 | Acc(train) 0.1064 | Acc(val) 0.1287 |
Epoch 00078 | Loss(train) 3.5903 | Acc(train) 0.1060 | Acc(val) 0.1234 |
Epoch 00079 | Loss(train) 3.6017 | Acc(train) 0.1011 | Acc(val) 0.1266 |
Epoch 00080 | Loss(train) 3.5810 | Acc(train) 0.1025 | Acc(val) 0.1351 |*
Epoch 00081 | Loss(train) 3.5910 | Acc(train) 0.0996 | Acc(val) 0.1372 |*
Epoch 00082 | Loss(train) 3.5647 | Acc(train) 0.1035 | Acc(val) 0.1383 |*
Epoch 00083 | Loss(train) 3.5826 | Acc(train) 0.1000 | Acc(val) 0.1340 |
Epoch 00084 | Loss(train) 3.5805 | Acc(train) 0.0972 | Acc(val) 0.1319 |
Epoch 00085 | Loss(train) 3.5843 | Acc(train) 0.0954 | Acc(val) 0.1351 |
Epoch 00086 | Loss(train) 3.5735 | Acc(train) 0.1110 | Acc(val) 0.1457 |*
Epoch 00087 | Loss(train) 3.5760 | Acc(train) 0.1014 | Acc(val) 0.1457 |
Epoch 00088 | Loss(train) 3.5799 | Acc(train) 0.1082 | Acc(val) 0.1500 |*
Epoch 00089 | Loss(train) 3.5744 | Acc(train) 0.1018 | Acc(val) 0.1457 |
Epoch 00090 | Loss(train) 3.6311 | Acc(train) 0.1074 | Acc(val) 0.1415 |
Epoch 00091 | Loss(train) 3.5954 | Acc(train) 0.1103 | Acc(val) 0.1447 |
Epoch 00092 | Loss(train) 3.5598 | Acc(train) 0.1032 | Acc(val) 0.1532 |*
Epoch 00093 | Loss(train) 3.5765 | Acc(train) 0.1028 | Acc(val) 0.1468 |
Epoch 00094 | Loss(train) 3.5925 | Acc(train) 0.1128 | Acc(val) 0.1457 |
Epoch 00095 | Loss(train) 3.5643 | Acc(train) 0.1121 | Acc(val) 0.1298 |
Epoch 00096 | Loss(train) 3.6017 | Acc(train) 0.1057 | Acc(val) 0.1213 |
Epoch 00097 | Loss(train) 3.5646 | Acc(train) 0.1039 | Acc(val) 0.1213 |
Epoch 00098 | Loss(train) 3.5640 | Acc(train) 0.0996 | Acc(val) 0.1191 |
Epoch 00099 | Loss(train) 3.5596 | Acc(train) 0.1057 | Acc(val) 0.1170 |
Epoch 00100 | Loss(train) 3.5769 | Acc(train) 0.1096 | Acc(val) 0.1149 |
Epoch 00101 | Loss(train) 3.5292 | Acc(train) 0.1060 | Acc(val) 0.1149 |
Epoch 00102 | Loss(train) 3.5393 | Acc(train) 0.1032 | Acc(val) 0.1191 |
Epoch 00103 | Loss(train) 3.6084 | Acc(train) 0.1128 | Acc(val) 0.1245 |
Epoch 00104 | Loss(train) 3.5735 | Acc(train) 0.1060 | Acc(val) 0.1330 |
Epoch 00105 | Loss(train) 3.5537 | Acc(train) 0.1117 | Acc(val) 0.1415 |
Epoch 00106 | Loss(train) 3.5288 | Acc(train) 0.1025 | Acc(val) 0.1436 |
Epoch 00107 | Loss(train) 3.5866 | Acc(train) 0.1082 | Acc(val) 0.1404 |
Epoch 00108 | Loss(train) 3.5482 | Acc(train) 0.1163 | Acc(val) 0.1436 |
Epoch 00109 | Loss(train) 3.5689 | Acc(train) 0.1092 | Acc(val) 0.1500 |
Epoch 00110 | Loss(train) 3.6513 | Acc(train) 0.1082 | Acc(val) 0.1543 |*
Epoch 00111 | Loss(train) 3.5805 | Acc(train) 0.1064 | Acc(val) 0.1649 |*
Epoch 00112 | Loss(train) 3.5473 | Acc(train) 0.1060 | Acc(val) 0.1638 |
Epoch 00113 | Loss(train) 3.5290 | Acc(train) 0.1014 | Acc(val) 0.1649 |
Epoch 00114 | Loss(train) 3.5384 | Acc(train) 0.1135 | Acc(val) 0.1670 |*
Epoch 00115 | Loss(train) 3.5510 | Acc(train) 0.1227 | Acc(val) 0.1681 |*
Epoch 00116 | Loss(train) 3.5481 | Acc(train) 0.1043 | Acc(val) 0.1734 |*
Epoch 00117 | Loss(train) 3.5310 | Acc(train) 0.1110 | Acc(val) 0.1628 |
Epoch 00118 | Loss(train) 3.5367 | Acc(train) 0.1067 | Acc(val) 0.1606 |
Epoch 00119 | Loss(train) 3.5277 | Acc(train) 0.1135 | Acc(val) 0.1574 |
Epoch 00120 | Loss(train) 3.5391 | Acc(train) 0.1060 | Acc(val) 0.1511 |
Epoch 00121 | Loss(train) 3.5217 | Acc(train) 0.1113 | Acc(val) 0.1404 |
Epoch 00122 | Loss(train) 3.5929 | Acc(train) 0.1032 | Acc(val) 0.1351 |
Epoch 00123 | Loss(train) 3.5396 | Acc(train) 0.1092 | Acc(val) 0.1468 |
Epoch 00124 | Loss(train) 3.5333 | Acc(train) 0.1092 | Acc(val) 0.1479 |
Epoch 00125 | Loss(train) 3.5559 | Acc(train) 0.1092 | Acc(val) 0.1500 |
Epoch 00126 | Loss(train) 3.5237 | Acc(train) 0.1145 | Acc(val) 0.1415 |
Epoch 00127 | Loss(train) 3.5252 | Acc(train) 0.1149 | Acc(val) 0.1372 |
Epoch 00128 | Loss(train) 3.5401 | Acc(train) 0.1156 | Acc(val) 0.1340 |
Epoch 00129 | Loss(train) 3.5405 | Acc(train) 0.1145 | Acc(val) 0.1330 |
Epoch 00130 | Loss(train) 3.5534 | Acc(train) 0.1028 | Acc(val) 0.1309 |
Epoch 00131 | Loss(train) 3.5176 | Acc(train) 0.1124 | Acc(val) 0.1298 |
Epoch 00132 | Loss(train) 3.5010 | Acc(train) 0.1121 | Acc(val) 0.1298 |
Epoch 00133 | Loss(train) 3.5235 | Acc(train) 0.1085 | Acc(val) 0.1330 |
Epoch 00134 | Loss(train) 3.4935 | Acc(train) 0.1121 | Acc(val) 0.1351 |
Epoch 00135 | Loss(train) 3.5212 | Acc(train) 0.1131 | Acc(val) 0.1383 |
Epoch 00136 | Loss(train) 3.5428 | Acc(train) 0.1181 | Acc(val) 0.1511 |
Epoch 00137 | Loss(train) 3.5422 | Acc(train) 0.1106 | Acc(val) 0.1489 |
Epoch 00138 | Loss(train) 3.5456 | Acc(train) 0.1199 | Acc(val) 0.1564 |
Epoch 00139 | Loss(train) 3.5184 | Acc(train) 0.1167 | Acc(val) 0.1681 |
Epoch 00140 | Loss(train) 3.5197 | Acc(train) 0.1206 | Acc(val) 0.1670 |
Epoch 00141 | Loss(train) 3.5279 | Acc(train) 0.1163 | Acc(val) 0.1574 |
Epoch 00142 | Loss(train) 3.5168 | Acc(train) 0.1202 | Acc(val) 0.1489 |
Epoch 00143 | Loss(train) 3.5018 | Acc(train) 0.1138 | Acc(val) 0.1426 |
Epoch 00144 | Loss(train) 3.5130 | Acc(train) 0.1014 | Acc(val) 0.1383 |
Epoch 00145 | Loss(train) 3.5417 | Acc(train) 0.1025 | Acc(val) 0.1426 |
Epoch 00146 | Loss(train) 3.5047 | Acc(train) 0.1213 | Acc(val) 0.1457 |
Epoch 00147 | Loss(train) 3.5121 | Acc(train) 0.1071 | Acc(val) 0.1404 |
Epoch 00148 | Loss(train) 3.5236 | Acc(train) 0.1021 | Acc(val) 0.1383 |
Epoch 00149 | Loss(train) 3.5040 | Acc(train) 0.1117 | Acc(val) 0.1404 |
Epoch 00150 | Loss(train) 3.4848 | Acc(train) 0.1163 | Acc(val) 0.1394 |
Epoch 00151 | Loss(train) 3.4871 | Acc(train) 0.1099 | Acc(val) 0.1319 |
Epoch 00152 | Loss(train) 3.4970 | Acc(train) 0.1238 | Acc(val) 0.1287 |
Epoch 00153 | Loss(train) 3.5337 | Acc(train) 0.1152 | Acc(val) 0.1298 |
Epoch 00154 | Loss(train) 3.5132 | Acc(train) 0.1142 | Acc(val) 0.1298 |
Epoch 00155 | Loss(train) 3.5136 | Acc(train) 0.1138 | Acc(val) 0.1245 |
Epoch 00156 | Loss(train) 3.5088 | Acc(train) 0.1110 | Acc(val) 0.1234 |
Epoch 00157 | Loss(train) 3.4998 | Acc(train) 0.1135 | Acc(val) 0.1298 |
Epoch 00158 | Loss(train) 3.4985 | Acc(train) 0.1195 | Acc(val) 0.1287 |
Epoch 00159 | Loss(train) 3.5065 | Acc(train) 0.1202 | Acc(val) 0.1340 |
Epoch 00160 | Loss(train) 3.5186 | Acc(train) 0.1184 | Acc(val) 0.1340 |
Epoch 00161 | Loss(train) 3.4956 | Acc(train) 0.1113 | Acc(val) 0.1351 |
Epoch 00162 | Loss(train) 3.5421 | Acc(train) 0.1149 | Acc(val) 0.1372 |
Epoch 00163 | Loss(train) 3.5042 | Acc(train) 0.1174 | Acc(val) 0.1436 |
Epoch 00164 | Loss(train) 3.5292 | Acc(train) 0.1160 | Acc(val) 0.1500 |
Epoch 00165 | Loss(train) 3.5088 | Acc(train) 0.1223 | Acc(val) 0.1596 |
Early stopping at epoch 165
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.2, 'cal_hidden_dim': 128}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 706.66 MB
GPU Memory Reserved: 2156.00 MB
Exp 8/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2487 | Acc(train) 0.0121 | Acc(val) 0.0330 |*
Epoch 00002 | Loss(train) 4.2351 | Acc(train) 0.0262 | Acc(val) 0.0330 |
Epoch 00003 | Loss(train) 4.2226 | Acc(train) 0.0355 | Acc(val) 0.0362 |*
Epoch 00004 | Loss(train) 4.2097 | Acc(train) 0.0468 | Acc(val) 0.0596 |*
Epoch 00005 | Loss(train) 4.1843 | Acc(train) 0.0493 | Acc(val) 0.0649 |*
Epoch 00006 | Loss(train) 4.1610 | Acc(train) 0.0564 | Acc(val) 0.0500 |
Epoch 00007 | Loss(train) 4.1285 | Acc(train) 0.0564 | Acc(val) 0.0457 |
Epoch 00008 | Loss(train) 4.1094 | Acc(train) 0.0507 | Acc(val) 0.0447 |
Epoch 00009 | Loss(train) 4.0798 | Acc(train) 0.0465 | Acc(val) 0.0447 |
Epoch 00010 | Loss(train) 4.1171 | Acc(train) 0.0525 | Acc(val) 0.0447 |
Epoch 00011 | Loss(train) 4.0423 | Acc(train) 0.0560 | Acc(val) 0.0447 |
Epoch 00012 | Loss(train) 4.0320 | Acc(train) 0.0571 | Acc(val) 0.0447 |
Epoch 00013 | Loss(train) 4.0762 | Acc(train) 0.0546 | Acc(val) 0.0447 |
Epoch 00014 | Loss(train) 4.0430 | Acc(train) 0.0539 | Acc(val) 0.0447 |
Epoch 00015 | Loss(train) 4.0089 | Acc(train) 0.0599 | Acc(val) 0.0447 |
Epoch 00016 | Loss(train) 3.9961 | Acc(train) 0.0578 | Acc(val) 0.0617 |
Epoch 00017 | Loss(train) 3.9987 | Acc(train) 0.0628 | Acc(val) 0.0777 |*
Epoch 00018 | Loss(train) 3.9958 | Acc(train) 0.0649 | Acc(val) 0.0787 |*
Epoch 00019 | Loss(train) 3.9930 | Acc(train) 0.0667 | Acc(val) 0.0798 |*
Epoch 00020 | Loss(train) 3.9759 | Acc(train) 0.0624 | Acc(val) 0.0798 |
Epoch 00021 | Loss(train) 3.9825 | Acc(train) 0.0645 | Acc(val) 0.0798 |
Epoch 00022 | Loss(train) 3.9619 | Acc(train) 0.0670 | Acc(val) 0.0798 |
Epoch 00023 | Loss(train) 3.9602 | Acc(train) 0.0645 | Acc(val) 0.0798 |
Epoch 00024 | Loss(train) 3.9558 | Acc(train) 0.0631 | Acc(val) 0.0798 |
Epoch 00025 | Loss(train) 3.9466 | Acc(train) 0.0649 | Acc(val) 0.0798 |
Epoch 00026 | Loss(train) 3.9468 | Acc(train) 0.0610 | Acc(val) 0.0798 |
Epoch 00027 | Loss(train) 3.9479 | Acc(train) 0.0610 | Acc(val) 0.0798 |
Epoch 00028 | Loss(train) 3.9372 | Acc(train) 0.0688 | Acc(val) 0.0798 |
Epoch 00029 | Loss(train) 3.9490 | Acc(train) 0.0635 | Acc(val) 0.0798 |
Epoch 00030 | Loss(train) 3.9199 | Acc(train) 0.0695 | Acc(val) 0.0798 |
Epoch 00031 | Loss(train) 3.9050 | Acc(train) 0.0702 | Acc(val) 0.0798 |
Epoch 00032 | Loss(train) 3.9117 | Acc(train) 0.0709 | Acc(val) 0.0798 |
Epoch 00033 | Loss(train) 3.9169 | Acc(train) 0.0691 | Acc(val) 0.0798 |
Epoch 00034 | Loss(train) 3.9045 | Acc(train) 0.0770 | Acc(val) 0.0798 |
Epoch 00035 | Loss(train) 3.8897 | Acc(train) 0.0734 | Acc(val) 0.0798 |
Epoch 00036 | Loss(train) 3.8850 | Acc(train) 0.0777 | Acc(val) 0.0798 |
Epoch 00037 | Loss(train) 3.8775 | Acc(train) 0.0801 | Acc(val) 0.0798 |
Epoch 00038 | Loss(train) 3.8754 | Acc(train) 0.0773 | Acc(val) 0.0798 |
Epoch 00039 | Loss(train) 3.8667 | Acc(train) 0.0773 | Acc(val) 0.0798 |
Epoch 00040 | Loss(train) 3.8548 | Acc(train) 0.0787 | Acc(val) 0.0798 |
Epoch 00041 | Loss(train) 3.8431 | Acc(train) 0.0798 | Acc(val) 0.0798 |
Epoch 00042 | Loss(train) 3.8610 | Acc(train) 0.0826 | Acc(val) 0.0798 |
Epoch 00043 | Loss(train) 3.8405 | Acc(train) 0.0837 | Acc(val) 0.0798 |
Epoch 00044 | Loss(train) 3.8202 | Acc(train) 0.0791 | Acc(val) 0.0798 |
Epoch 00045 | Loss(train) 3.8102 | Acc(train) 0.0844 | Acc(val) 0.0798 |
Epoch 00046 | Loss(train) 3.7792 | Acc(train) 0.0844 | Acc(val) 0.0798 |
Epoch 00047 | Loss(train) 3.7767 | Acc(train) 0.0840 | Acc(val) 0.0798 |
Epoch 00048 | Loss(train) 3.7815 | Acc(train) 0.0812 | Acc(val) 0.0798 |
Epoch 00049 | Loss(train) 3.7541 | Acc(train) 0.0879 | Acc(val) 0.0798 |
Epoch 00050 | Loss(train) 3.7535 | Acc(train) 0.0901 | Acc(val) 0.0798 |
Epoch 00051 | Loss(train) 3.7595 | Acc(train) 0.0890 | Acc(val) 0.0798 |
Epoch 00052 | Loss(train) 3.7147 | Acc(train) 0.0929 | Acc(val) 0.0798 |
Epoch 00053 | Loss(train) 3.7183 | Acc(train) 0.0943 | Acc(val) 0.0798 |
Epoch 00054 | Loss(train) 3.7213 | Acc(train) 0.0929 | Acc(val) 0.0798 |
Epoch 00055 | Loss(train) 3.6881 | Acc(train) 0.0943 | Acc(val) 0.0851 |*
Epoch 00056 | Loss(train) 3.6845 | Acc(train) 0.0936 | Acc(val) 0.0904 |*
Epoch 00057 | Loss(train) 3.6751 | Acc(train) 0.0972 | Acc(val) 0.0989 |*
Epoch 00058 | Loss(train) 3.6818 | Acc(train) 0.0993 | Acc(val) 0.0915 |
Epoch 00059 | Loss(train) 3.6915 | Acc(train) 0.0936 | Acc(val) 0.0904 |
Epoch 00060 | Loss(train) 3.6513 | Acc(train) 0.0922 | Acc(val) 0.0851 |
Epoch 00061 | Loss(train) 3.6542 | Acc(train) 0.0936 | Acc(val) 0.0851 |
Epoch 00062 | Loss(train) 3.7700 | Acc(train) 0.0915 | Acc(val) 0.0872 |
Epoch 00063 | Loss(train) 3.6535 | Acc(train) 0.1025 | Acc(val) 0.0862 |
Epoch 00064 | Loss(train) 3.6439 | Acc(train) 0.0947 | Acc(val) 0.0883 |
Epoch 00065 | Loss(train) 3.6549 | Acc(train) 0.0922 | Acc(val) 0.0883 |
Epoch 00066 | Loss(train) 3.6131 | Acc(train) 0.0961 | Acc(val) 0.0872 |
Epoch 00067 | Loss(train) 3.6442 | Acc(train) 0.1014 | Acc(val) 0.0883 |
Epoch 00068 | Loss(train) 3.5989 | Acc(train) 0.0922 | Acc(val) 0.0872 |
Epoch 00069 | Loss(train) 3.5975 | Acc(train) 0.1057 | Acc(val) 0.0883 |
Epoch 00070 | Loss(train) 3.6247 | Acc(train) 0.1007 | Acc(val) 0.0883 |
Epoch 00071 | Loss(train) 3.6017 | Acc(train) 0.1007 | Acc(val) 0.0894 |
Epoch 00072 | Loss(train) 3.5977 | Acc(train) 0.1021 | Acc(val) 0.0894 |
Epoch 00073 | Loss(train) 3.6143 | Acc(train) 0.0986 | Acc(val) 0.0957 |
Epoch 00074 | Loss(train) 3.5906 | Acc(train) 0.1035 | Acc(val) 0.0989 |
Epoch 00075 | Loss(train) 3.5998 | Acc(train) 0.1071 | Acc(val) 0.0968 |
Epoch 00076 | Loss(train) 3.6923 | Acc(train) 0.1035 | Acc(val) 0.1032 |*
Epoch 00077 | Loss(train) 3.6034 | Acc(train) 0.1007 | Acc(val) 0.1170 |*
Epoch 00078 | Loss(train) 3.6069 | Acc(train) 0.1007 | Acc(val) 0.1287 |*
Epoch 00079 | Loss(train) 3.5984 | Acc(train) 0.1050 | Acc(val) 0.1404 |*
Epoch 00080 | Loss(train) 3.6053 | Acc(train) 0.1032 | Acc(val) 0.1500 |*
Epoch 00081 | Loss(train) 3.5842 | Acc(train) 0.1028 | Acc(val) 0.1532 |*
Epoch 00082 | Loss(train) 3.5699 | Acc(train) 0.1064 | Acc(val) 0.1511 |
Epoch 00083 | Loss(train) 3.5820 | Acc(train) 0.0968 | Acc(val) 0.1351 |
Epoch 00084 | Loss(train) 3.5685 | Acc(train) 0.1082 | Acc(val) 0.1266 |
Epoch 00085 | Loss(train) 3.5704 | Acc(train) 0.1110 | Acc(val) 0.1181 |
Epoch 00086 | Loss(train) 3.5727 | Acc(train) 0.1064 | Acc(val) 0.1053 |
Epoch 00087 | Loss(train) 3.5585 | Acc(train) 0.1074 | Acc(val) 0.1021 |
Epoch 00088 | Loss(train) 3.5900 | Acc(train) 0.1064 | Acc(val) 0.0989 |
Epoch 00089 | Loss(train) 3.6306 | Acc(train) 0.1011 | Acc(val) 0.0915 |
Epoch 00090 | Loss(train) 3.5462 | Acc(train) 0.1117 | Acc(val) 0.0915 |
Epoch 00091 | Loss(train) 3.5730 | Acc(train) 0.1064 | Acc(val) 0.0904 |
Epoch 00092 | Loss(train) 3.5512 | Acc(train) 0.1067 | Acc(val) 0.0989 |
Epoch 00093 | Loss(train) 3.5951 | Acc(train) 0.0986 | Acc(val) 0.1000 |
Epoch 00094 | Loss(train) 3.5569 | Acc(train) 0.1138 | Acc(val) 0.1000 |
Epoch 00095 | Loss(train) 3.5666 | Acc(train) 0.1089 | Acc(val) 0.0989 |
Epoch 00096 | Loss(train) 3.5549 | Acc(train) 0.1078 | Acc(val) 0.0968 |
Epoch 00097 | Loss(train) 3.5319 | Acc(train) 0.1064 | Acc(val) 0.1000 |
Epoch 00098 | Loss(train) 3.5265 | Acc(train) 0.1071 | Acc(val) 0.1043 |
Epoch 00099 | Loss(train) 3.5494 | Acc(train) 0.1050 | Acc(val) 0.1053 |
Epoch 00100 | Loss(train) 3.5288 | Acc(train) 0.1110 | Acc(val) 0.1223 |
Epoch 00101 | Loss(train) 3.5213 | Acc(train) 0.1138 | Acc(val) 0.1330 |
Epoch 00102 | Loss(train) 3.6174 | Acc(train) 0.1099 | Acc(val) 0.1511 |
Epoch 00103 | Loss(train) 3.5603 | Acc(train) 0.1121 | Acc(val) 0.1543 |*
Epoch 00104 | Loss(train) 3.5580 | Acc(train) 0.1071 | Acc(val) 0.1596 |*
Epoch 00105 | Loss(train) 3.5639 | Acc(train) 0.1046 | Acc(val) 0.1734 |*
Epoch 00106 | Loss(train) 3.5249 | Acc(train) 0.1135 | Acc(val) 0.1766 |*
Epoch 00107 | Loss(train) 3.5704 | Acc(train) 0.1067 | Acc(val) 0.1766 |
Epoch 00108 | Loss(train) 3.5575 | Acc(train) 0.1092 | Acc(val) 0.1660 |
Epoch 00109 | Loss(train) 3.5631 | Acc(train) 0.1142 | Acc(val) 0.1596 |
Epoch 00110 | Loss(train) 3.5674 | Acc(train) 0.1149 | Acc(val) 0.1511 |
Epoch 00111 | Loss(train) 3.5489 | Acc(train) 0.1106 | Acc(val) 0.1468 |
Epoch 00112 | Loss(train) 3.6223 | Acc(train) 0.1138 | Acc(val) 0.1521 |
Epoch 00113 | Loss(train) 3.7805 | Acc(train) 0.1121 | Acc(val) 0.1606 |
Epoch 00114 | Loss(train) 3.5392 | Acc(train) 0.1216 | Acc(val) 0.1606 |
Epoch 00115 | Loss(train) 3.5603 | Acc(train) 0.1131 | Acc(val) 0.1415 |
Epoch 00116 | Loss(train) 3.5429 | Acc(train) 0.1113 | Acc(val) 0.1330 |
Epoch 00117 | Loss(train) 3.5628 | Acc(train) 0.1138 | Acc(val) 0.1255 |
Epoch 00118 | Loss(train) 3.5498 | Acc(train) 0.1106 | Acc(val) 0.1181 |
Epoch 00119 | Loss(train) 3.5555 | Acc(train) 0.1113 | Acc(val) 0.1191 |
Epoch 00120 | Loss(train) 3.5836 | Acc(train) 0.1156 | Acc(val) 0.1223 |
Epoch 00121 | Loss(train) 3.5165 | Acc(train) 0.1089 | Acc(val) 0.1255 |
Epoch 00122 | Loss(train) 3.5205 | Acc(train) 0.1089 | Acc(val) 0.1245 |
Epoch 00123 | Loss(train) 3.5473 | Acc(train) 0.1035 | Acc(val) 0.1287 |
Epoch 00124 | Loss(train) 3.5134 | Acc(train) 0.1085 | Acc(val) 0.1266 |
Epoch 00125 | Loss(train) 3.5243 | Acc(train) 0.1160 | Acc(val) 0.1404 |
Epoch 00126 | Loss(train) 3.5251 | Acc(train) 0.1110 | Acc(val) 0.1511 |
Epoch 00127 | Loss(train) 3.5535 | Acc(train) 0.1124 | Acc(val) 0.1585 |
Epoch 00128 | Loss(train) 3.5598 | Acc(train) 0.1078 | Acc(val) 0.1681 |
Epoch 00129 | Loss(train) 3.6290 | Acc(train) 0.1099 | Acc(val) 0.1713 |
Epoch 00130 | Loss(train) 3.5553 | Acc(train) 0.1099 | Acc(val) 0.1723 |
Epoch 00131 | Loss(train) 3.5216 | Acc(train) 0.1227 | Acc(val) 0.1691 |
Epoch 00132 | Loss(train) 3.5483 | Acc(train) 0.1188 | Acc(val) 0.1660 |
Epoch 00133 | Loss(train) 3.5295 | Acc(train) 0.1121 | Acc(val) 0.1574 |
Epoch 00134 | Loss(train) 3.5026 | Acc(train) 0.1135 | Acc(val) 0.1585 |
Epoch 00135 | Loss(train) 3.5279 | Acc(train) 0.1089 | Acc(val) 0.1606 |
Epoch 00136 | Loss(train) 3.5787 | Acc(train) 0.1131 | Acc(val) 0.1617 |
Epoch 00137 | Loss(train) 3.5288 | Acc(train) 0.1096 | Acc(val) 0.1649 |
Epoch 00138 | Loss(train) 3.4901 | Acc(train) 0.1124 | Acc(val) 0.1713 |
Epoch 00139 | Loss(train) 3.5316 | Acc(train) 0.1195 | Acc(val) 0.1670 |
Epoch 00140 | Loss(train) 3.5539 | Acc(train) 0.1195 | Acc(val) 0.1628 |
Epoch 00141 | Loss(train) 3.5977 | Acc(train) 0.1191 | Acc(val) 0.1628 |
Epoch 00142 | Loss(train) 3.8213 | Acc(train) 0.1103 | Acc(val) 0.1564 |
Epoch 00143 | Loss(train) 3.5097 | Acc(train) 0.1213 | Acc(val) 0.1511 |
Epoch 00144 | Loss(train) 3.5421 | Acc(train) 0.1199 | Acc(val) 0.1436 |
Epoch 00145 | Loss(train) 3.5129 | Acc(train) 0.1089 | Acc(val) 0.1489 |
Epoch 00146 | Loss(train) 3.5030 | Acc(train) 0.1128 | Acc(val) 0.1553 |
Epoch 00147 | Loss(train) 3.5093 | Acc(train) 0.1096 | Acc(val) 0.1553 |
Epoch 00148 | Loss(train) 3.5229 | Acc(train) 0.1096 | Acc(val) 0.1511 |
Epoch 00149 | Loss(train) 3.5324 | Acc(train) 0.1092 | Acc(val) 0.1532 |
Epoch 00150 | Loss(train) 3.5020 | Acc(train) 0.1138 | Acc(val) 0.1521 |
Epoch 00151 | Loss(train) 3.4969 | Acc(train) 0.1142 | Acc(val) 0.1564 |
Epoch 00152 | Loss(train) 3.5178 | Acc(train) 0.1152 | Acc(val) 0.1606 |
Epoch 00153 | Loss(train) 3.4973 | Acc(train) 0.1071 | Acc(val) 0.1660 |
Epoch 00154 | Loss(train) 3.4880 | Acc(train) 0.1248 | Acc(val) 0.1670 |
Epoch 00155 | Loss(train) 3.5334 | Acc(train) 0.1167 | Acc(val) 0.1649 |
Early stopping at epoch 155
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.2, 'cal_hidden_dim': 128}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 706.66 MB
GPU Memory Reserved: 2156.00 MB
Exp 9/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2319 | Acc(train) 0.0160 | Acc(val) 0.0223 |*
Epoch 00002 | Loss(train) 4.2209 | Acc(train) 0.0369 | Acc(val) 0.0947 |*
Epoch 00003 | Loss(train) 4.2056 | Acc(train) 0.0482 | Acc(val) 0.0883 |
Epoch 00004 | Loss(train) 4.1909 | Acc(train) 0.0567 | Acc(val) 0.0787 |
Epoch 00005 | Loss(train) 4.1663 | Acc(train) 0.0557 | Acc(val) 0.0787 |
Epoch 00006 | Loss(train) 4.1487 | Acc(train) 0.0511 | Acc(val) 0.0787 |
Epoch 00007 | Loss(train) 4.1115 | Acc(train) 0.0550 | Acc(val) 0.0798 |
Epoch 00008 | Loss(train) 4.0987 | Acc(train) 0.0500 | Acc(val) 0.0798 |
Epoch 00009 | Loss(train) 4.0589 | Acc(train) 0.0504 | Acc(val) 0.0787 |
Epoch 00010 | Loss(train) 4.0787 | Acc(train) 0.0514 | Acc(val) 0.0766 |
Epoch 00011 | Loss(train) 4.0884 | Acc(train) 0.0560 | Acc(val) 0.0500 |
Epoch 00012 | Loss(train) 4.0300 | Acc(train) 0.0603 | Acc(val) 0.0447 |
