/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00073 | Loss(train) 1.2094 | Acc(train) 0.5924 | Acc(val) 0.6771 |
Epoch 00074 | Loss(train) 1.2248 | Acc(train) 0.6004 | Acc(val) 0.6786 |
Epoch 00075 | Loss(train) 1.2105 | Acc(train) 0.5984 | Acc(val) 0.6831 |
Epoch 00076 | Loss(train) 1.2144 | Acc(train) 0.5969 | Acc(val) 0.6816 |
Epoch 00077 | Loss(train) 1.1804 | Acc(train) 0.5894 | Acc(val) 0.6831 |
Epoch 00078 | Loss(train) 1.2028 | Acc(train) 0.5815 | Acc(val) 0.6786 |
Epoch 00079 | Loss(train) 1.1422 | Acc(train) 0.6183 | Acc(val) 0.6801 |
Epoch 00080 | Loss(train) 1.1919 | Acc(train) 0.5989 | Acc(val) 0.6801 |
Epoch 00081 | Loss(train) 1.1848 | Acc(train) 0.5944 | Acc(val) 0.6846 |
Epoch 00082 | Loss(train) 1.1512 | Acc(train) 0.6139 | Acc(val) 0.6846 |
Epoch 00083 | Loss(train) 1.1518 | Acc(train) 0.6039 | Acc(val) 0.6846 |
Epoch 00084 | Loss(train) 1.1717 | Acc(train) 0.5979 | Acc(val) 0.6801 |
Epoch 00085 | Loss(train) 1.1700 | Acc(train) 0.6148 | Acc(val) 0.6771 |
Epoch 00086 | Loss(train) 1.1596 | Acc(train) 0.6004 | Acc(val) 0.6786 |
Epoch 00087 | Loss(train) 1.1403 | Acc(train) 0.6099 | Acc(val) 0.6831 |
Epoch 00088 | Loss(train) 1.1311 | Acc(train) 0.6109 | Acc(val) 0.6876 |
Epoch 00089 | Loss(train) 1.1193 | Acc(train) 0.6278 | Acc(val) 0.6786 |
Epoch 00090 | Loss(train) 1.1373 | Acc(train) 0.6129 | Acc(val) 0.6861 |
Epoch 00091 | Loss(train) 1.1403 | Acc(train) 0.6198 | Acc(val) 0.6876 |
Epoch 00092 | Loss(train) 1.1297 | Acc(train) 0.6208 | Acc(val) 0.6966 |*
Epoch 00093 | Loss(train) 1.1966 | Acc(train) 0.6153 | Acc(val) 0.7265 |*
Epoch 00094 | Loss(train) 1.1218 | Acc(train) 0.6173 | Acc(val) 0.7250 |
Epoch 00095 | Loss(train) 1.1099 | Acc(train) 0.6218 | Acc(val) 0.6712 |
Epoch 00096 | Loss(train) 1.1409 | Acc(train) 0.6139 | Acc(val) 0.7010 |
Epoch 00097 | Loss(train) 1.1019 | Acc(train) 0.6248 | Acc(val) 0.6906 |
Epoch 00098 | Loss(train) 1.1122 | Acc(train) 0.6258 | Acc(val) 0.6936 |
Epoch 00099 | Loss(train) 1.1129 | Acc(train) 0.6258 | Acc(val) 0.6816 |
Epoch 00100 | Loss(train) 1.1170 | Acc(train) 0.6233 | Acc(val) 0.6921 |
Epoch 00101 | Loss(train) 1.1074 | Acc(train) 0.6228 | Acc(val) 0.6876 |
Epoch 00102 | Loss(train) 1.0918 | Acc(train) 0.6273 | Acc(val) 0.7040 |
Epoch 00103 | Loss(train) 1.1023 | Acc(train) 0.6338 | Acc(val) 0.7130 |
Epoch 00104 | Loss(train) 1.0727 | Acc(train) 0.6303 | Acc(val) 0.7115 |
Epoch 00105 | Loss(train) 1.0901 | Acc(train) 0.6288 | Acc(val) 0.7115 |
Epoch 00106 | Loss(train) 1.0959 | Acc(train) 0.6432 | Acc(val) 0.7085 |
Epoch 00107 | Loss(train) 1.1033 | Acc(train) 0.6323 | Acc(val) 0.6996 |
Epoch 00108 | Loss(train) 1.0696 | Acc(train) 0.6308 | Acc(val) 0.7145 |
Epoch 00109 | Loss(train) 1.1038 | Acc(train) 0.6213 | Acc(val) 0.7175 |
Epoch 00110 | Loss(train) 1.0767 | Acc(train) 0.6408 | Acc(val) 0.7070 |
Epoch 00111 | Loss(train) 1.0863 | Acc(train) 0.6298 | Acc(val) 0.7160 |
Epoch 00112 | Loss(train) 1.0610 | Acc(train) 0.6398 | Acc(val) 0.7160 |
Epoch 00113 | Loss(train) 1.0671 | Acc(train) 0.6308 | Acc(val) 0.7055 |
Epoch 00114 | Loss(train) 1.0670 | Acc(train) 0.6358 | Acc(val) 0.7025 |
Epoch 00115 | Loss(train) 1.0879 | Acc(train) 0.6502 | Acc(val) 0.7145 |
Epoch 00116 | Loss(train) 1.0388 | Acc(train) 0.6527 | Acc(val) 0.7100 |
Epoch 00117 | Loss(train) 1.0496 | Acc(train) 0.6477 | Acc(val) 0.7010 |
Epoch 00118 | Loss(train) 1.0761 | Acc(train) 0.6442 | Acc(val) 0.7115 |
Epoch 00119 | Loss(train) 1.0346 | Acc(train) 0.6547 | Acc(val) 0.7220 |
Epoch 00120 | Loss(train) 1.0962 | Acc(train) 0.6313 | Acc(val) 0.7070 |
Epoch 00121 | Loss(train) 1.0281 | Acc(train) 0.6537 | Acc(val) 0.6831 |
Epoch 00122 | Loss(train) 1.0858 | Acc(train) 0.6218 | Acc(val) 0.6966 |
Epoch 00123 | Loss(train) 1.0519 | Acc(train) 0.6602 | Acc(val) 0.7265 |
Epoch 00124 | Loss(train) 1.0554 | Acc(train) 0.6532 | Acc(val) 0.7384 |*
Epoch 00125 | Loss(train) 1.0372 | Acc(train) 0.6632 | Acc(val) 0.7040 |
Epoch 00126 | Loss(train) 1.0479 | Acc(train) 0.6497 | Acc(val) 0.7055 |
Epoch 00127 | Loss(train) 1.0451 | Acc(train) 0.6373 | Acc(val) 0.7414 |*
Epoch 00128 | Loss(train) 1.0606 | Acc(train) 0.6358 | Acc(val) 0.7429 |*
Epoch 00129 | Loss(train) 1.0393 | Acc(train) 0.6577 | Acc(val) 0.7324 |
Epoch 00130 | Loss(train) 1.0174 | Acc(train) 0.6487 | Acc(val) 0.7384 |
Epoch 00131 | Loss(train) 1.0430 | Acc(train) 0.6512 | Acc(val) 0.7429 |
Epoch 00132 | Loss(train) 1.0207 | Acc(train) 0.6712 | Acc(val) 0.7414 |
Epoch 00133 | Loss(train) 1.0310 | Acc(train) 0.6637 | Acc(val) 0.7429 |
Epoch 00134 | Loss(train) 1.0488 | Acc(train) 0.6517 | Acc(val) 0.7265 |
Epoch 00135 | Loss(train) 1.0111 | Acc(train) 0.6662 | Acc(val) 0.7369 |
Epoch 00136 | Loss(train) 1.1017 | Acc(train) 0.6353 | Acc(val) 0.7055 |
Epoch 00137 | Loss(train) 1.0349 | Acc(train) 0.6462 | Acc(val) 0.7175 |
Epoch 00138 | Loss(train) 0.9813 | Acc(train) 0.6607 | Acc(val) 0.7519 |*
Epoch 00139 | Loss(train) 1.0208 | Acc(train) 0.6632 | Acc(val) 0.7534 |*
Epoch 00140 | Loss(train) 1.0237 | Acc(train) 0.6517 | Acc(val) 0.7549 |*
Epoch 00141 | Loss(train) 1.0370 | Acc(train) 0.6647 | Acc(val) 0.7414 |
Epoch 00142 | Loss(train) 0.9928 | Acc(train) 0.6687 | Acc(val) 0.7384 |
Epoch 00143 | Loss(train) 1.0079 | Acc(train) 0.6577 | Acc(val) 0.7444 |
Epoch 00144 | Loss(train) 0.9802 | Acc(train) 0.6687 | Acc(val) 0.7504 |
Epoch 00145 | Loss(train) 1.0154 | Acc(train) 0.6682 | Acc(val) 0.7504 |
Epoch 00146 | Loss(train) 1.0176 | Acc(train) 0.6512 | Acc(val) 0.7504 |
Epoch 00147 | Loss(train) 1.0745 | Acc(train) 0.6457 | Acc(val) 0.7040 |
Epoch 00148 | Loss(train) 1.5622 | Acc(train) 0.6532 | Acc(val) 0.7414 |
Epoch 00149 | Loss(train) 1.2756 | Acc(train) 0.6104 | Acc(val) 0.6398 |
Epoch 00150 | Loss(train) 1.2722 | Acc(train) 0.5969 | Acc(val) 0.6801 |
Epoch 00151 | Loss(train) 1.1607 | Acc(train) 0.6158 | Acc(val) 0.7549 |
Epoch 00152 | Loss(train) 1.1417 | Acc(train) 0.6383 | Acc(val) 0.7294 |
Epoch 00153 | Loss(train) 1.1462 | Acc(train) 0.6403 | Acc(val) 0.7115 |
Epoch 00154 | Loss(train) 1.1759 | Acc(train) 0.6168 | Acc(val) 0.7220 |
Epoch 00155 | Loss(train) 1.1758 | Acc(train) 0.6253 | Acc(val) 0.7190 |
Epoch 00156 | Loss(train) 1.1560 | Acc(train) 0.6368 | Acc(val) 0.7115 |
Epoch 00157 | Loss(train) 1.1582 | Acc(train) 0.6512 | Acc(val) 0.7055 |
Epoch 00158 | Loss(train) 1.1369 | Acc(train) 0.6253 | Acc(val) 0.7085 |
Epoch 00159 | Loss(train) 1.1212 | Acc(train) 0.6522 | Acc(val) 0.7130 |
Epoch 00160 | Loss(train) 1.1129 | Acc(train) 0.6442 | Acc(val) 0.7025 |
Epoch 00161 | Loss(train) 1.0921 | Acc(train) 0.6482 | Acc(val) 0.6936 |
Epoch 00162 | Loss(train) 1.0945 | Acc(train) 0.6403 | Acc(val) 0.6996 |
Epoch 00163 | Loss(train) 1.0435 | Acc(train) 0.6482 | Acc(val) 0.6951 |
Epoch 00164 | Loss(train) 1.0880 | Acc(train) 0.6303 | Acc(val) 0.7100 |
Epoch 00165 | Loss(train) 1.0596 | Acc(train) 0.6492 | Acc(val) 0.7145 |
Epoch 00166 | Loss(train) 1.0353 | Acc(train) 0.6592 | Acc(val) 0.7280 |
Epoch 00167 | Loss(train) 1.0418 | Acc(train) 0.6522 | Acc(val) 0.7309 |
Epoch 00168 | Loss(train) 1.0551 | Acc(train) 0.6522 | Acc(val) 0.7459 |
Epoch 00169 | Loss(train) 0.9753 | Acc(train) 0.6692 | Acc(val) 0.7578 |*
Epoch 00170 | Loss(train) 1.0336 | Acc(train) 0.6577 | Acc(val) 0.7608 |*
Epoch 00171 | Loss(train) 0.9981 | Acc(train) 0.6637 | Acc(val) 0.7564 |
Epoch 00172 | Loss(train) 1.0220 | Acc(train) 0.6667 | Acc(val) 0.7534 |
Epoch 00173 | Loss(train) 1.0156 | Acc(train) 0.6662 | Acc(val) 0.7504 |
Epoch 00174 | Loss(train) 1.0246 | Acc(train) 0.6622 | Acc(val) 0.7504 |
Epoch 00175 | Loss(train) 0.9772 | Acc(train) 0.6816 | Acc(val) 0.7549 |
Epoch 00176 | Loss(train) 1.0072 | Acc(train) 0.6577 | Acc(val) 0.7564 |
Epoch 00177 | Loss(train) 0.9915 | Acc(train) 0.6821 | Acc(val) 0.7593 |
Epoch 00178 | Loss(train) 1.0220 | Acc(train) 0.6472 | Acc(val) 0.7534 |
Epoch 00179 | Loss(train) 0.9754 | Acc(train) 0.6826 | Acc(val) 0.7549 |
Epoch 00180 | Loss(train) 0.9673 | Acc(train) 0.6781 | Acc(val) 0.7504 |
Epoch 00181 | Loss(train) 0.9996 | Acc(train) 0.6776 | Acc(val) 0.7519 |
Epoch 00182 | Loss(train) 0.9896 | Acc(train) 0.6751 | Acc(val) 0.7504 |
Epoch 00183 | Loss(train) 0.9875 | Acc(train) 0.6736 | Acc(val) 0.7489 |
Epoch 00184 | Loss(train) 0.9886 | Acc(train) 0.6677 | Acc(val) 0.7534 |
Epoch 00185 | Loss(train) 0.9718 | Acc(train) 0.6682 | Acc(val) 0.7578 |
Epoch 00186 | Loss(train) 0.9754 | Acc(train) 0.6682 | Acc(val) 0.7638 |*
Epoch 00187 | Loss(train) 1.0118 | Acc(train) 0.6657 | Acc(val) 0.7608 |
Epoch 00188 | Loss(train) 0.9631 | Acc(train) 0.6806 | Acc(val) 0.7474 |
Epoch 00189 | Loss(train) 0.9798 | Acc(train) 0.6662 | Acc(val) 0.7489 |
Epoch 00190 | Loss(train) 1.0052 | Acc(train) 0.6682 | Acc(val) 0.7474 |
Epoch 00191 | Loss(train) 0.9974 | Acc(train) 0.6662 | Acc(val) 0.7549 |
Epoch 00192 | Loss(train) 0.9736 | Acc(train) 0.6746 | Acc(val) 0.7578 |
Epoch 00193 | Loss(train) 0.9823 | Acc(train) 0.6816 | Acc(val) 0.7578 |
Epoch 00194 | Loss(train) 0.9901 | Acc(train) 0.6652 | Acc(val) 0.7578 |
Epoch 00195 | Loss(train) 0.9604 | Acc(train) 0.6876 | Acc(val) 0.7608 |
Epoch 00196 | Loss(train) 0.9675 | Acc(train) 0.6881 | Acc(val) 0.7578 |
Epoch 00197 | Loss(train) 0.9578 | Acc(train) 0.6692 | Acc(val) 0.7593 |
Epoch 00198 | Loss(train) 0.9626 | Acc(train) 0.6771 | Acc(val) 0.7504 |
Epoch 00199 | Loss(train) 0.9436 | Acc(train) 0.6826 | Acc(val) 0.7519 |
Epoch 00200 | Loss(train) 0.9543 | Acc(train) 0.6657 | Acc(val) 0.7504 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 128.87 MB
GPU Memory Reserved: 328.00 MB
Exp 6/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.4043 | Acc(train) 0.0438 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.4961 | Acc(train) 0.3099 | Acc(val) 0.3274 |
Epoch 00003 | Loss(train) 2.1775 | Acc(train) 0.2397 | Acc(val) 0.0972 |
Epoch 00004 | Loss(train) 2.1598 | Acc(train) 0.1953 | Acc(val) 0.3393 |
Epoch 00005 | Loss(train) 2.1572 | Acc(train) 0.2048 | Acc(val) 0.3842 |*
Epoch 00006 | Loss(train) 2.1376 | Acc(train) 0.2172 | Acc(val) 0.4604 |*
Epoch 00007 | Loss(train) 2.0829 | Acc(train) 0.2297 | Acc(val) 0.4753 |*
Epoch 00008 | Loss(train) 2.0759 | Acc(train) 0.2441 | Acc(val) 0.3572 |
Epoch 00009 | Loss(train) 2.0543 | Acc(train) 0.3014 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 1.9673 | Acc(train) 0.3383 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 1.9256 | Acc(train) 0.3563 | Acc(val) 0.3707 |
Epoch 00012 | Loss(train) 1.9180 | Acc(train) 0.3672 | Acc(val) 0.3647 |
Epoch 00013 | Loss(train) 1.8973 | Acc(train) 0.3891 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.8735 | Acc(train) 0.3921 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.8347 | Acc(train) 0.3951 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.8351 | Acc(train) 0.3971 | Acc(val) 0.3558 |
Epoch 00017 | Loss(train) 1.8179 | Acc(train) 0.3951 | Acc(val) 0.3632 |
Epoch 00018 | Loss(train) 1.7731 | Acc(train) 0.4036 | Acc(val) 0.3797 |
Epoch 00019 | Loss(train) 1.7621 | Acc(train) 0.3921 | Acc(val) 0.3752 |
Epoch 00020 | Loss(train) 1.7405 | Acc(train) 0.4021 | Acc(val) 0.3707 |
Epoch 00021 | Loss(train) 1.7273 | Acc(train) 0.4031 | Acc(val) 0.3827 |
Epoch 00022 | Loss(train) 1.6917 | Acc(train) 0.4086 | Acc(val) 0.3886 |
Epoch 00023 | Loss(train) 1.6709 | Acc(train) 0.4165 | Acc(val) 0.4096 |
Epoch 00024 | Loss(train) 1.6557 | Acc(train) 0.4116 | Acc(val) 0.4170 |
Epoch 00025 | Loss(train) 1.6841 | Acc(train) 0.4096 | Acc(val) 0.4185 |
Epoch 00026 | Loss(train) 1.6292 | Acc(train) 0.4190 | Acc(val) 0.4245 |
Epoch 00027 | Loss(train) 1.6327 | Acc(train) 0.4225 | Acc(val) 0.4694 |
Epoch 00028 | Loss(train) 1.6169 | Acc(train) 0.4320 | Acc(val) 0.4933 |*
Epoch 00029 | Loss(train) 1.5878 | Acc(train) 0.4410 | Acc(val) 0.4918 |
Epoch 00030 | Loss(train) 1.5762 | Acc(train) 0.4400 | Acc(val) 0.5022 |*
Epoch 00031 | Loss(train) 1.5480 | Acc(train) 0.4429 | Acc(val) 0.5157 |*
Epoch 00032 | Loss(train) 1.5716 | Acc(train) 0.4479 | Acc(val) 0.5202 |*
Epoch 00033 | Loss(train) 1.5244 | Acc(train) 0.4499 | Acc(val) 0.5277 |*
Epoch 00034 | Loss(train) 1.5513 | Acc(train) 0.4479 | Acc(val) 0.5351 |*
Epoch 00035 | Loss(train) 1.5027 | Acc(train) 0.4654 | Acc(val) 0.5486 |*
Epoch 00036 | Loss(train) 1.5055 | Acc(train) 0.4664 | Acc(val) 0.5725 |*
Epoch 00037 | Loss(train) 1.5103 | Acc(train) 0.4634 | Acc(val) 0.5695 |
Epoch 00038 | Loss(train) 1.4785 | Acc(train) 0.4728 | Acc(val) 0.5561 |
Epoch 00039 | Loss(train) 1.4838 | Acc(train) 0.4684 | Acc(val) 0.5501 |
Epoch 00040 | Loss(train) 1.4756 | Acc(train) 0.4793 | Acc(val) 0.5620 |
Epoch 00041 | Loss(train) 1.4460 | Acc(train) 0.4848 | Acc(val) 0.5770 |*
Epoch 00042 | Loss(train) 1.4564 | Acc(train) 0.4808 | Acc(val) 0.5770 |
Epoch 00043 | Loss(train) 1.4605 | Acc(train) 0.4868 | Acc(val) 0.5785 |*
Epoch 00044 | Loss(train) 1.4327 | Acc(train) 0.4848 | Acc(val) 0.5680 |
Epoch 00045 | Loss(train) 1.4213 | Acc(train) 0.4938 | Acc(val) 0.5650 |
Epoch 00046 | Loss(train) 1.4298 | Acc(train) 0.4898 | Acc(val) 0.5800 |*
Epoch 00047 | Loss(train) 1.4223 | Acc(train) 0.4903 | Acc(val) 0.5770 |
Epoch 00048 | Loss(train) 1.4075 | Acc(train) 0.5147 | Acc(val) 0.5755 |
Epoch 00049 | Loss(train) 1.3856 | Acc(train) 0.5212 | Acc(val) 0.5815 |*
Epoch 00050 | Loss(train) 1.3769 | Acc(train) 0.5147 | Acc(val) 0.5889 |*
Epoch 00051 | Loss(train) 1.3675 | Acc(train) 0.5192 | Acc(val) 0.5934 |*
Epoch 00052 | Loss(train) 1.3491 | Acc(train) 0.5291 | Acc(val) 0.6009 |*
Epoch 00053 | Loss(train) 1.3717 | Acc(train) 0.5142 | Acc(val) 0.5979 |
Epoch 00054 | Loss(train) 1.3526 | Acc(train) 0.5267 | Acc(val) 0.5874 |
Epoch 00055 | Loss(train) 1.3437 | Acc(train) 0.5247 | Acc(val) 0.6009 |
Epoch 00056 | Loss(train) 1.3366 | Acc(train) 0.5311 | Acc(val) 0.6129 |*
Epoch 00057 | Loss(train) 1.3216 | Acc(train) 0.5426 | Acc(val) 0.6054 |
Epoch 00058 | Loss(train) 1.3137 | Acc(train) 0.5336 | Acc(val) 0.5994 |
Epoch 00059 | Loss(train) 1.3355 | Acc(train) 0.5291 | Acc(val) 0.6353 |*
Epoch 00060 | Loss(train) 1.3001 | Acc(train) 0.5551 | Acc(val) 0.6457 |*
Epoch 00061 | Loss(train) 1.2947 | Acc(train) 0.5491 | Acc(val) 0.6442 |
Epoch 00062 | Loss(train) 1.2857 | Acc(train) 0.5451 | Acc(val) 0.6383 |
Epoch 00063 | Loss(train) 1.2759 | Acc(train) 0.5536 | Acc(val) 0.6398 |
Epoch 00064 | Loss(train) 1.2881 | Acc(train) 0.5391 | Acc(val) 0.6413 |
Epoch 00065 | Loss(train) 1.2603 | Acc(train) 0.5590 | Acc(val) 0.6472 |*
Epoch 00066 | Loss(train) 1.2509 | Acc(train) 0.5536 | Acc(val) 0.6697 |*
Epoch 00067 | Loss(train) 1.2568 | Acc(train) 0.5556 | Acc(val) 0.6816 |*
Epoch 00068 | Loss(train) 1.2283 | Acc(train) 0.5800 | Acc(val) 0.6741 |
Epoch 00069 | Loss(train) 1.2542 | Acc(train) 0.5845 | Acc(val) 0.6592 |
Epoch 00070 | Loss(train) 1.2607 | Acc(train) 0.5700 | Acc(val) 0.6816 |
Epoch 00071 | Loss(train) 1.2384 | Acc(train) 0.5680 | Acc(val) 0.6831 |*
Epoch 00072 | Loss(train) 1.2405 | Acc(train) 0.5894 | Acc(val) 0.6846 |*
Epoch 00073 | Loss(train) 1.2190 | Acc(train) 0.5919 | Acc(val) 0.6846 |
Epoch 00074 | Loss(train) 1.2015 | Acc(train) 0.5964 | Acc(val) 0.6951 |*
Epoch 00075 | Loss(train) 1.2136 | Acc(train) 0.5899 | Acc(val) 0.6816 |
Epoch 00076 | Loss(train) 1.2072 | Acc(train) 0.6024 | Acc(val) 0.6786 |
Epoch 00077 | Loss(train) 1.2236 | Acc(train) 0.5929 | Acc(val) 0.6816 |
Epoch 00078 | Loss(train) 1.1827 | Acc(train) 0.6218 | Acc(val) 0.6906 |
Epoch 00079 | Loss(train) 1.2043 | Acc(train) 0.5974 | Acc(val) 0.7010 |*
Epoch 00080 | Loss(train) 1.1973 | Acc(train) 0.6004 | Acc(val) 0.6876 |
Epoch 00081 | Loss(train) 1.1573 | Acc(train) 0.6293 | Acc(val) 0.6831 |
Epoch 00082 | Loss(train) 1.1744 | Acc(train) 0.6223 | Acc(val) 0.6876 |
Epoch 00083 | Loss(train) 1.1850 | Acc(train) 0.6104 | Acc(val) 0.6981 |
Epoch 00084 | Loss(train) 1.1602 | Acc(train) 0.6228 | Acc(val) 0.6966 |
Epoch 00085 | Loss(train) 1.1646 | Acc(train) 0.6313 | Acc(val) 0.6921 |
Epoch 00086 | Loss(train) 1.1668 | Acc(train) 0.6163 | Acc(val) 0.6906 |
Epoch 00087 | Loss(train) 1.1342 | Acc(train) 0.6363 | Acc(val) 0.6996 |
Epoch 00088 | Loss(train) 1.1107 | Acc(train) 0.6363 | Acc(val) 0.7205 |*
Epoch 00089 | Loss(train) 1.1253 | Acc(train) 0.6418 | Acc(val) 0.7190 |
Epoch 00090 | Loss(train) 1.1687 | Acc(train) 0.6462 | Acc(val) 0.7025 |
Epoch 00091 | Loss(train) 1.1326 | Acc(train) 0.6393 | Acc(val) 0.7294 |*
Epoch 00092 | Loss(train) 1.1300 | Acc(train) 0.6472 | Acc(val) 0.7399 |*
Epoch 00093 | Loss(train) 1.1399 | Acc(train) 0.6368 | Acc(val) 0.7115 |
Epoch 00094 | Loss(train) 1.0794 | Acc(train) 0.6652 | Acc(val) 0.7085 |
Epoch 00095 | Loss(train) 1.0899 | Acc(train) 0.6442 | Acc(val) 0.7369 |
Epoch 00096 | Loss(train) 1.0964 | Acc(train) 0.6527 | Acc(val) 0.7339 |
Epoch 00097 | Loss(train) 1.0854 | Acc(train) 0.6467 | Acc(val) 0.7399 |
Epoch 00098 | Loss(train) 1.0497 | Acc(train) 0.6637 | Acc(val) 0.7429 |*
Epoch 00099 | Loss(train) 1.0380 | Acc(train) 0.6702 | Acc(val) 0.7414 |
Epoch 00100 | Loss(train) 1.0634 | Acc(train) 0.6657 | Acc(val) 0.7354 |
Epoch 00101 | Loss(train) 1.0692 | Acc(train) 0.6682 | Acc(val) 0.7339 |
Epoch 00102 | Loss(train) 1.0641 | Acc(train) 0.6582 | Acc(val) 0.7250 |
Epoch 00103 | Loss(train) 1.0378 | Acc(train) 0.6617 | Acc(val) 0.7220 |
Epoch 00104 | Loss(train) 1.0302 | Acc(train) 0.6682 | Acc(val) 0.7399 |
Epoch 00105 | Loss(train) 1.0844 | Acc(train) 0.6647 | Acc(val) 0.7399 |
Epoch 00106 | Loss(train) 1.0667 | Acc(train) 0.6602 | Acc(val) 0.7205 |
Epoch 00107 | Loss(train) 1.0590 | Acc(train) 0.6547 | Acc(val) 0.7339 |
Epoch 00108 | Loss(train) 1.0546 | Acc(train) 0.6642 | Acc(val) 0.7339 |
Epoch 00109 | Loss(train) 1.0553 | Acc(train) 0.6731 | Acc(val) 0.7429 |
Epoch 00110 | Loss(train) 1.0607 | Acc(train) 0.6577 | Acc(val) 0.7519 |*
Epoch 00111 | Loss(train) 1.0232 | Acc(train) 0.6796 | Acc(val) 0.7489 |
Epoch 00112 | Loss(train) 1.0399 | Acc(train) 0.6567 | Acc(val) 0.7474 |
Epoch 00113 | Loss(train) 1.0159 | Acc(train) 0.6652 | Acc(val) 0.7489 |
Epoch 00114 | Loss(train) 1.0511 | Acc(train) 0.6577 | Acc(val) 0.7519 |
Epoch 00115 | Loss(train) 1.0143 | Acc(train) 0.6786 | Acc(val) 0.7429 |
Epoch 00116 | Loss(train) 1.0112 | Acc(train) 0.6562 | Acc(val) 0.7414 |
Epoch 00117 | Loss(train) 1.0164 | Acc(train) 0.6622 | Acc(val) 0.7519 |
Epoch 00118 | Loss(train) 1.0951 | Acc(train) 0.6702 | Acc(val) 0.7384 |
Epoch 00119 | Loss(train) 1.0558 | Acc(train) 0.6726 | Acc(val) 0.7414 |
Epoch 00120 | Loss(train) 1.0090 | Acc(train) 0.6726 | Acc(val) 0.7459 |
Epoch 00121 | Loss(train) 1.0238 | Acc(train) 0.6731 | Acc(val) 0.7593 |*
Epoch 00122 | Loss(train) 1.0206 | Acc(train) 0.6627 | Acc(val) 0.7474 |
Epoch 00123 | Loss(train) 1.0222 | Acc(train) 0.6721 | Acc(val) 0.7369 |
Epoch 00124 | Loss(train) 1.0228 | Acc(train) 0.6682 | Acc(val) 0.7414 |
Epoch 00125 | Loss(train) 1.0038 | Acc(train) 0.6702 | Acc(val) 0.7474 |
Epoch 00126 | Loss(train) 1.0031 | Acc(train) 0.6716 | Acc(val) 0.7578 |
Epoch 00127 | Loss(train) 0.9939 | Acc(train) 0.6776 | Acc(val) 0.7578 |
Epoch 00128 | Loss(train) 1.0099 | Acc(train) 0.6781 | Acc(val) 0.7474 |
Epoch 00129 | Loss(train) 0.9863 | Acc(train) 0.6791 | Acc(val) 0.7399 |
Epoch 00130 | Loss(train) 1.0204 | Acc(train) 0.6662 | Acc(val) 0.7683 |*
Epoch 00131 | Loss(train) 1.0022 | Acc(train) 0.6841 | Acc(val) 0.7504 |
Epoch 00132 | Loss(train) 1.0255 | Acc(train) 0.6667 | Acc(val) 0.7444 |
Epoch 00133 | Loss(train) 1.0272 | Acc(train) 0.6831 | Acc(val) 0.7414 |
Epoch 00134 | Loss(train) 0.9853 | Acc(train) 0.6811 | Acc(val) 0.7384 |
Epoch 00135 | Loss(train) 1.0012 | Acc(train) 0.6627 | Acc(val) 0.7504 |
Epoch 00136 | Loss(train) 1.0093 | Acc(train) 0.6751 | Acc(val) 0.7608 |
Epoch 00137 | Loss(train) 0.9605 | Acc(train) 0.6946 | Acc(val) 0.7474 |
Epoch 00138 | Loss(train) 0.9943 | Acc(train) 0.6856 | Acc(val) 0.7474 |
Epoch 00139 | Loss(train) 0.9666 | Acc(train) 0.6786 | Acc(val) 0.7429 |
Epoch 00140 | Loss(train) 0.9612 | Acc(train) 0.6751 | Acc(val) 0.7519 |
Epoch 00141 | Loss(train) 0.9839 | Acc(train) 0.6811 | Acc(val) 0.7459 |
Epoch 00142 | Loss(train) 0.9865 | Acc(train) 0.6791 | Acc(val) 0.7534 |
Epoch 00143 | Loss(train) 0.9883 | Acc(train) 0.6781 | Acc(val) 0.7653 |
Epoch 00144 | Loss(train) 0.9802 | Acc(train) 0.6736 | Acc(val) 0.7608 |
